latitude,longitude
47.317899,-123.258704
47.317865,-123.258653
47.317829,-123.258608
47.317792,-123.258566
47.317757,-123.258534
47.317717,-123.258498
47.317675,-123.258465
47.317633,-123.258431
47.31759,-123.258408
47.317545,-123.258388
47.317499,-123.25837
47.317453,-123.25835
47.317409,-123.258334
47.317365,-123.258319
47.317319,-123.258302
47.31727,-123.258283
47.317224,-123.258273
47.317178,-123.258258
47.317134,-123.258243
47.317092,-123.258228
47.317053,-123.258213
47.317021,-123.258202
47.316997,-123.258199
47.316984,-123.258196
47.316978,-123.258202
47.316956,-123.258184
47.316943,-123.258176
47.316929,-123.258169
47.316915,-123.258161
47.316895,-123.258154
47.316871,-123.258146
47.316843,-123.258136
47.316813,-123.258121
47.316783,-123.258105
47.316751,-123.25809
47.316716,-123.258073
47.316682,-123.25805
47.316647,-123.258027
47.316609,-123.258002
47.316571,-123.257971
47.316536,-123.257938
47.316499,-123.2579
47.316463,-123.257862
47.316428,-123.257819
47.316397,-123.257768
47.316367,-123.257723
47.316335,-123.257675
47.316303,-123.257619
47.316276,-123.257558
47.316249,-123.257497
47.316225,-123.257438
47.316207,-123.257382
47.316193,-123.257321
47.316182,-123.257258
47.316169,-123.257189
47.316153,-123.25712
47.316135,-123.257052
47.316121,-123.256983
47.316109,-123.256917
47.316098,-123.256856
47.316085,-123.256797
47.316071,-123.256744
47.316059,-123.25669
47.316048,-123.256637
47.316036,-123.256586
47.316023,-123.256538
47.316015,-123.256482
47.316005,-123.256423
47.315988,-123.256367
47.315971,-123.256309
47.315956,-123.256253
47.315945,-123.256185
47.315936,-123.256103
47.315929,-123.256027
47.315914,-123.255952
47.315899,-123.255875
47.315885,-123.255793
47.315876,-123.255726
47.315864,-123.255666
47.31585,-123.255607
47.315837,-123.255556
47.315823,-123.255508
47.315813,-123.255454
47.315807,-123.255396
47.315802,-123.255328
47.315785,-123.255257
47.315777,-123.25518
47.315775,-123.255102
47.315763,-123.255025
47.315744,-123.25495
47.315725,-123.254848
47.315711,-123.254765
47.315706,-123.254704
47.315695,-123.254641
47.315678,-123.254572
47.315665,-123.254501
47.315651,-123.25442
47.315636,-123.254327
47.315622,-123.254232
47.315622,-123.254146
47.315612,-123.254051
47.315594,-123.25395
47.315578,-123.25385
47.315582,-123.253765
47.315588,-123.25367
47.31558,-123.253569
47.315571,-123.253482
47.315559,-123.253386
47.315545,-123.253284
47.315538,-123.253192
47.315539,-123.253098
47.315538,-123.253004
47.315539,-123.252916
47.315538,-123.252825
47.315541,-123.252759
47.315549,-123.252691
47.315557,-123.252607
47.315551,-123.252525
47.315546,-123.252449
47.315537,-123.252372
47.315527,-123.252299
47.315518,-123.252232
47.315506,-123.252169
47.315493,-123.2521
47.315474,-123.252034
47.315453,-123.251977
47.315432,-123.251927
47.31541,-123.251866
47.315387,-123.2518
47.315372,-123.251726
47.315355,-123.251655
47.315337,-123.251579
47.315321,-123.251506
47.315302,-123.251437
47.315278,-123.251358
47.315255,-123.251279
47.315232,-123.251196
47.315209,-123.251114
47.315185,-123.25104
47.315158,-123.250969
47.315134,-123.250892
47.315114,-123.250809
47.315091,-123.250712
47.315069,-123.250626
47.31505,-123.250549
47.31503,-123.250473
47.315006,-123.250392
47.314979,-123.250303
47.314952,-123.250219
47.314925,-123.250133
47.314892,-123.250036
47.314857,-123.249937
47.31483,-123.249855
47.314804,-123.249783
47.31478,-123.249718
47.314763,-123.249641
47.31474,-123.249563
47.314713,-123.249473
47.314678,-123.249382
47.314644,-123.249307
47.314618,-123.24923
47.314591,-123.249145
47.314567,-123.249067
47.314542,-123.248981
47.31452,-123.248894
47.314499,-123.24882
47.314472,-123.248751
47.314447,-123.248687
47.314428,-123.248632
47.314407,-123.248568
47.31438,-123.2485
47.314354,-123.248433
47.314328,-123.248374
47.314305,-123.248321
47.314282,-123.248265
47.314258,-123.248202
47.314233,-123.248133
47.314209,-123.24806
47.314182,-123.247981
47.314156,-123.24791
47.314133,-123.247836
47.314112,-123.247765
47.314092,-123.247691
47.314071,-123.247624
47.314056,-123.247565
47.314041,-123.247514
47.314028,-123.247462
47.314006,-123.247398
47.313981,-123.247344
47.313958,-123.247292
47.313934,-123.247233
47.313913,-123.247166
47.313902,-123.247103
47.313884,-123.24703
47.31387,-123.246944
47.313857,-123.246859
47.313841,-123.24679
47.313822,-123.246719
47.313803,-123.246645
47.313782,-123.246574
47.313762,-123.246498
47.313745,-123.246421
47.313725,-123.24635
47.313704,-123.246283
47.313687,-123.246196
47.313673,-123.246108
47.313655,-123.246023
47.313638,-123.245939
47.313616,-123.24586
47.313601,-123.245795
47.313595,-123.245737
47.313583,-123.245662
47.313567,-123.24557
47.313552,-123.24548
47.313537,-123.245396
47.313518,-123.245311
47.313494,-123.245226
47.313476,-123.245157
47.313462,-123.245089
47.313445,-123.245014
47.313417,-123.244922
47.313396,-123.24483
47.313368,-123.244741
47.313339,-123.244659
47.313316,-123.244588
47.313302,-123.244529
47.313293,-123.244471
47.313291,-123.2444
47.31328,-123.244326
47.31326,-123.24426
47.313237,-123.244199
47.313213,-123.244135
47.313189,-123.244067
47.313167,-123.243998
47.313139,-123.243932
47.31311,-123.243871
47.313084,-123.243809
47.31306,-123.243744
47.313038,-123.243672
47.313029,-123.243613
47.313021,-123.243555
47.313,-123.243489
47.312978,-123.243423
47.312958,-123.243349
47.312944,-123.243285
47.312925,-123.243232
47.312906,-123.243176
47.312888,-123.243117
47.312871,-123.243066
47.31285,-123.243021
47.312834,-123.242972
47.312814,-123.242922
47.312792,-123.242871
47.312773,-123.242814
47.312753,-123.242769
47.312729,-123.242721
47.312702,-123.24267
47.312677,-123.242624
47.312657,-123.242578
47.312632,-123.242535
47.312604,-123.242494
47.31258,-123.242451
47.312552,-123.24241
47.312522,-123.242369
47.312497,-123.242336
47.312474,-123.2423
47.31245,-123.24227
47.312425,-123.242235
47.312402,-123.242191
47.312381,-123.242153
47.312365,-123.242113
47.312344,-123.242067
47.312321,-123.242023
47.312298,-123.241983
47.312277,-123.241937
47.312256,-123.241892
47.312229,-123.241846
47.312204,-123.241802
47.312186,-123.241769
47.312173,-123.241746
47.312161,-123.241723
47.312139,-123.241698
47.312117,-123.241667
47.312097,-123.241637
47.312075,-123.241609
47.312055,-123.241586
47.312034,-123.241561
47.312016,-123.24153
47.311994,-123.241502
47.311972,-123.241477
47.311951,-123.241444
47.31193,-123.241408
47.311909,-123.241375
47.311882,-123.241337
47.311854,-123.241299
47.311824,-123.241258
47.311798,-123.241213
47.311771,-123.241167
47.311746,-123.241119
47.311725,-123.241068
47.311708,-123.24102
47.311685,-123.240965
47.311663,-123.240905
47.311644,-123.24085
47.311626,-123.240787
47.311612,-123.24072
47.311599,-123.24066
47.311585,-123.240599
47.311575,-123.24053
47.311568,-123.240459
47.311564,-123.240382
47.311562,-123.240306
47.311563,-123.24023
47.311567,-123.240154
47.311575,-123.240079
47.311584,-123.240013
47.311595,-123.239951
47.311607,-123.239893
47.311622,-123.239837
47.311631,-123.239778
47.311636,-123.239721
47.311645,-123.23965
47.311656,-123.239576
47.311668,-123.239506
47.31168,-123.239438
47.311695,-123.239369
47.311706,-123.239309
47.311716,-123.239247
47.311724,-123.239177
47.311733,-123.239111
47.311744,-123.239053
47.311756,-123.238995
47.311767,-123.238937
47.311777,-123.238882
47.311783,-123.23882
47.311789,-123.238758
47.311797,-123.238697
47.311804,-123.238636
47.311811,-123.238578
47.311816,-123.238522
47.311822,-123.238463
47.311826,-123.23841
47.31183,-123.238354
47.311834,-123.238293
47.311837,-123.238232
47.311841,-123.238173
47.311846,-123.238117
47.311854,-123.238056
47.31186,-123.237996
47.311864,-123.237932
47.311868,-123.237865
47.311872,-123.237802
47.311876,-123.237736
47.311881,-123.237673
47.311888,-123.237604
47.311895,-123.237537
47.3119,-123.237474
47.311905,-123.237403
47.311907,-123.237329
47.311915,-123.237258
47.311921,-123.237184
47.311926,-123.237113
47.311935,-123.237039
47.311944,-123.236969
47.311949,-123.236892
47.311956,-123.236816
47.311959,-123.236739
47.311964,-123.236663
47.311972,-123.23659
47.31198,-123.236521
47.311986,-123.236455
47.311991,-123.236392
47.311996,-123.236323
47.311996,-123.236255
47.311999,-123.236188
47.312006,-123.236123
47.312013,-123.236049
47.312018,-123.235978
47.312025,-123.235901
47.312033,-123.235825
47.31204,-123.235746
47.312043,-123.235665
47.312048,-123.235587
47.312056,-123.235505
47.312062,-123.235428
47.312069,-123.235352
47.312079,-123.235276
47.312086,-123.2352
47.312093,-123.235123
47.312097,-123.235047
47.312101,-123.234973
47.312105,-123.234902
47.312113,-123.234826
47.312121,-123.234754
47.312127,-123.234683
47.312132,-123.234612
47.312139,-123.234538
47.312142,-123.234469
47.312146,-123.234393
47.31215,-123.234314
47.312155,-123.234237
47.312163,-123.234157
47.312169,-123.234077
47.312174,-123.234017
47.312181,-123.233938
47.312185,-123.233856
47.312189,-123.23378
47.312196,-123.233703
47.312201,-123.233627
47.312207,-123.233551
47.312212,-123.233477
47.312219,-123.233406
47.312224,-123.23333
47.312231,-123.233253
47.312239,-123.233177
47.312246,-123.233103
47.312251,-123.233032
47.312258,-123.232958
47.312265,-123.232887
47.31227,-123.232811
47.312276,-123.232732
47.31228,-123.232652
47.312285,-123.232577
47.312292,-123.232498
47.312299,-123.232419
47.312304,-123.232338
47.312312,-123.232259
47.312319,-123.232178
47.312326,-123.232099
47.312331,-123.232018
47.312338,-123.231944
47.312347,-123.231872
47.312357,-123.231796
47.312365,-123.23172
47.312371,-123.231644
47.312375,-123.231565
47.31238,-123.231483
47.312388,-123.231407
47.312396,-123.231329
47.312402,-123.231247
47.312407,-123.231168
47.312415,-123.231087
47.312421,-123.231009
47.312427,-123.230924
47.312436,-123.230841
47.312441,-123.230757
47.312449,-123.230672
47.312457,-123.230586
47.312464,-123.230497
47.312471,-123.230412
47.312475,-123.230325
47.312483,-123.230236
47.31249,-123.230146
47.312495,-123.230062
47.312503,-123.229976
47.312514,-123.229887
47.312521,-123.2298
47.312527,-123.229709
47.312529,-123.22962
47.312535,-123.229534
47.312539,-123.229444
47.312543,-123.229361
47.312547,-123.229276
47.312551,-123.229192
47.312555,-123.229106
47.312558,-123.229012
47.312561,-123.22892
47.312561,-123.228842
47.312561,-123.228758
47.312561,-123.228673
47.312561,-123.22859
47.31256,-123.228506
47.312556,-123.228424
47.312552,-123.228345
47.312548,-123.228261
47.312545,-123.22818
47.312541,-123.228108
47.312537,-123.228047
47.312533,-123.227986
47.312531,-123.227926
47.312529,-123.227864
47.312527,-123.227801
47.312527,-123.227732
47.312528,-123.227665
47.312531,-123.227604
47.312531,-123.227542
47.312531,-123.227473
47.312532,-123.227406
47.312537,-123.227343
47.312545,-123.227272
47.312557,-123.227198
47.312568,-123.227129
47.31258,-123.227058
47.31259,-123.226982
47.312599,-123.22691
47.312613,-123.226847
47.312633,-123.226778
47.312655,-123.226714
47.312674,-123.226659
47.312694,-123.2266
47.312714,-123.226544
47.31273,-123.226486
47.312745,-123.22643
47.312762,-123.226371
47.312782,-123.226315
47.312793,-123.226256
47.312806,-123.226201
47.312825,-123.22614
47.31285,-123.226082
47.312873,-123.22603
47.312901,-123.22597
47.312924,-123.225908
47.312942,-123.22586
47.312966,-123.225806
47.312993,-123.225753
47.31302,-123.2257
47.313051,-123.225646
47.313081,-123.225595
47.313112,-123.225547
47.313141,-123.225494
47.313169,-123.225445
47.313201,-123.225404
47.313233,-123.225358
47.31326,-123.225313
47.313287,-123.225267
47.313318,-123.225219
47.313349,-123.225168
47.313379,-123.225122
47.313412,-123.225076
47.31345,-123.225033
47.313489,-123.224992
47.31353,-123.224949
47.313568,-123.224911
47.313607,-123.224871
47.31365,-123.224825
47.313695,-123.224781
47.313738,-123.224741
47.313785,-123.224697
47.313833,-123.224659
47.313876,-123.224618
47.31392,-123.224575
47.313962,-123.224537
47.314004,-123.224499
47.314047,-123.224458
47.314092,-123.224415
47.314134,-123.224377
47.314176,-123.224336
47.314218,-123.224291
47.314259,-123.224245
47.314303,-123.224199
47.314349,-123.224155
47.314395,-123.224115
47.31444,-123.224069
47.314486,-123.224023
47.314531,-123.22398
47.314574,-123.223942
47.314619,-123.223901
47.314665,-123.223858
47.314711,-123.22382
47.314756,-123.223781
47.314798,-123.223743
47.314841,-123.223705
47.314886,-123.223665
47.314928,-123.223616
47.314968,-123.223566
47.315007,-123.223517
47.315048,-123.223466
47.315088,-123.223423
47.315129,-123.223382
47.315167,-123.223337
47.315206,-123.223293
47.315246,-123.223253
47.315285,-123.223207
47.315322,-123.223164
47.315357,-123.223125
47.315395,-123.223085
47.315435,-123.223041
47.315477,-123.223001
47.315519,-123.222955
47.315559,-123.222909
47.315597,-123.222866
47.315637,-123.222828
47.315679,-123.22279
47.315721,-123.222752
47.315761,-123.222714
47.315801,-123.222675
47.315843,-123.222637
47.315885,-123.222597
47.315927,-123.222553
47.315971,-123.22251
47.316015,-123.222461
47.316048,-123.222418
47.316086,-123.222366
47.316124,-123.222312
47.316161,-123.222259
47.316193,-123.222205
47.31622,-123.22215
47.316245,-123.222091
47.316268,-123.222033
47.316289,-123.221969
47.316305,-123.221912
47.316322,-123.221842
47.316333,-123.221774
47.316344,-123.221705
47.316349,-123.221636
47.316349,-123.221567
47.316349,-123.221497
47.31635,-123.221422
47.316352,-123.221352
47.316349,-123.221278
47.316349,-123.221207
47.31635,-123.22113
47.316353,-123.221054
47.316353,-123.220975
47.316354,-123.220894
47.316357,-123.220815
47.316357,-123.220733
47.316357,-123.220655
47.316357,-123.220573
47.316357,-123.220497
47.316357,-123.220421
47.316357,-123.220344
47.316357,-123.220268
47.316358,-123.220194
47.31636,-123.220123
47.316362,-123.220047
47.316364,-123.219968
47.316364,-123.219886
47.316364,-123.219808
47.316364,-123.219727
47.316364,-123.21965
47.316364,-123.219572
47.316364,-123.21949
47.316363,-123.219414
47.31636,-123.219337
47.31636,-123.219261
47.316362,-123.219185
47.316364,-123.219108
47.316364,-123.21903
47.316364,-123.218949
47.316364,-123.218874
47.316363,-123.218804
47.316359,-123.218727
47.316357,-123.21865
47.316357,-123.218574
47.316356,-123.218498
47.316352,-123.218424
47.316349,-123.218353
47.316349,-123.218277
47.316348,-123.218203
47.316344,-123.218134
47.31634,-123.218063
47.316335,-123.217989
47.316329,-123.217918
47.316325,-123.217842
47.316321,-123.217767
47.316317,-123.217692
47.316314,-123.217621
47.316311,-123.217547
47.316309,-123.217478
47.316302,-123.217412
47.316297,-123.217348
47.316291,-123.217282
47.316287,-123.217221
47.316283,-123.21716
47.316279,-123.217099
47.316275,-123.217038
47.316273,-123.216977
47.316272,-123.216916
47.316268,-123.216855
47.316265,-123.216791
47.316263,-123.216722
47.316256,-123.216656
47.316253,-123.216593
47.31625,-123.216527
47.316249,-123.216464
47.316246,-123.216395
47.316245,-123.216326
47.316242,-123.21626
47.316242,-123.216196
47.316242,-123.21613
47.316241,-123.216066
47.316239,-123.215999
47.316243,-123.215932
47.316246,-123.215858
47.316247,-123.215784
47.316251,-123.215716
47.316255,-123.215647
47.316259,-123.215581
47.316262,-123.215515
47.316265,-123.215441
47.316266,-123.21537
47.31627,-123.215296
47.316273,-123.215227
47.316273,-123.215156
47.316274,-123.215082
47.316277,-123.215011
47.316277,-123.214937
47.316277,-123.214866
47.316277,-123.214792
47.316277,-123.214721
47.316278,-123.214647
47.31628,-123.214577
47.31628,-123.2145
47.31628,-123.214426
47.316282,-123.214355
47.316285,-123.214281
47.316289,-123.21421
47.316292,-123.214137
47.316293,-123.214067
47.316296,-123.214
47.316296,-123.213931
47.316297,-123.213854
47.316299,-123.213785
47.316301,-123.213717
47.316303,-123.213646
47.316303,-123.213572
47.316303,-123.213503
47.316303,-123.213432
47.316304,-123.213358
47.316307,-123.213289
47.316307,-123.213221
47.316307,-123.213152
47.316308,-123.213084
47.316311,-123.213014
47.316311,-123.212946
47.31631,-123.212878
47.316307,-123.212806
47.316307,-123.212732
47.316307,-123.212664
47.316308,-123.212593
47.316312,-123.212517
47.316315,-123.212443
47.316315,-123.212374
47.316315,-123.212303
47.316315,-123.212229
47.316315,-123.21216
47.316315,-123.212093
47.316315,-123.212031
47.316316,-123.211965
47.316318,-123.211901
47.31632,-123.211834
47.316324,-123.211773
47.316326,-123.211713
47.316326,-123.211654
47.316326,-123.211598
47.316326,-123.211537
47.316327,-123.211476
47.31633,-123.211412
47.31633,-123.211346
47.31633,-123.211285
47.316331,-123.211222
47.316334,-123.211156
47.316334,-123.211092
47.316335,-123.211026
47.316338,-123.210962
47.316338,-123.210895
47.316336,-123.210835
47.316333,-123.210774
47.31633,-123.210713
47.31633,-123.210652
47.316331,-123.210588
47.316334,-123.210522
47.316334,-123.21046
47.316333,-123.2104
47.31633,-123.210339
47.31633,-123.210276
47.31633,-123.210209
47.31633,-123.210148
47.31633,-123.210088
47.31633,-123.210026
47.31633,-123.209965
47.31633,-123.209902
47.31633,-123.209833
47.31633,-123.209766
47.31633,-123.209703
47.31633,-123.209635
47.31633,-123.209566
47.31633,-123.209498
47.316331,-123.209429
47.316335,-123.209362
47.316339,-123.209299
47.316341,-123.20923
47.316341,-123.209162
47.316341,-123.209093
47.31634,-123.209024
47.316336,-123.208956
47.316333,-123.208885
47.316331,-123.208811
47.316334,-123.208743
47.316334,-123.208674
47.316335,-123.208605
47.316338,-123.208534
47.316338,-123.20846
47.316338,-123.208392
47.316339,-123.208321
47.316341,-123.208248
47.31634,-123.208178
47.316338,-123.208101
47.316338,-123.208026
47.316338,-123.207949
47.316338,-123.207873
47.316337,-123.207796
47.316334,-123.207721
47.316334,-123.207645
47.316333,-123.207568
47.316328,-123.207492
47.316319,-123.207416
47.316307,-123.207339
47.316291,-123.207265
47.316268,-123.207195
47.316235,-123.207128
47.316202,-123.20709
47.316162,-123.207056
47.316116,-123.207037
47.31607,-123.207029
47.316024,-123.207024
47.315978,-123.207024
47.315931,-123.207024
47.315886,-123.207024
47.315841,-123.207024
47.315794,-123.207024
47.315749,-123.207024
47.315708,-123.207024
47.315666,-123.207025
47.315621,-123.207029
47.315576,-123.207031
47.315532,-123.207031
47.315489,-123.207031
47.315447,-123.207031
47.315405,-123.20703
47.315363,-123.207026
47.315321,-123.207024
47.315279,-123.207024
47.315239,-123.207024
47.315199,-123.207021
47.315159,-123.207014
47.315119,-123.207004
47.315077,-123.206988
47.315035,-123.206971
47.314993,-123.206948
47.314951,-123.206923
47.314909,-123.20689
47.314869,-123.206849
47.314833,-123.206803
47.314801,-123.206755
47.314768,-123.206702
47.314737,-123.206648
47.314709,-123.206592
47.314685,-123.206529
47.31466,-123.206461
47.314637,-123.206394
47.314615,-123.206334
47.314595,-123.206273
47.314573,-123.206214
47.314554,-123.20616
47.314535,-123.206107
47.314516,-123.206053
47.314497,-123.206
47.314478,-123.205949
47.314459,-123.205902
47.31444,-123.205848
47.314421,-123.205795
47.314402,-123.205741
47.314383,-123.205688
47.314364,-123.205635
47.314343,-123.205579
47.314322,-123.20552
47.314302,-123.205467
47.314282,-123.205413
47.314259,-123.205358
47.314238,-123.205297
47.314219,-123.205238
47.314199,-123.205185
47.314176,-123.205131
47.314153,-123.205078
47.31413,-123.205024
47.314105,-123.204973
47.314075,-123.204925
47.314047,-123.204872
47.314016,-123.204821
47.313983,-123.204775
47.313951,-123.20473
47.313918,-123.204684
47.313886,-123.204639
47.313853,-123.204599
47.313822,-123.204556
47.31379,-123.204515
47.313756,-123.204472
47.313722,-123.204433
47.313686,-123.204393
47.313649,-123.204349
47.313615,-123.204309
47.313581,-123.204266
47.313547,-123.204225
47.313515,-123.204179
47.313478,-123.204136
47.313442,-123.204095
47.313405,-123.20405
47.313371,-123.204006
47.313335,-123.203966
47.313298,-123.20392
47.313264,-123.203876
47.31323,-123.203838
47.313197,-123.2038
47.313166,-123.20376
47.313135,-123.203716
47.313106,-123.203678
47.313079,-123.20364
47.313054,-123.203599
47.313031,-123.203552
47.313008,-123.2035
47.312985,-123.203452
47.312962,-123.203399
47.312939,-123.203345
47.312918,-123.203294
47.312899,-123.203246
47.312881,-123.203195
47.312864,-123.203147
47.312846,-123.203096
47.312832,-123.203048
47.312821,-123.202996
47.312809,-123.202956
47.312798,-123.202925
47.312788,-123.202897
47.312779,-123.202874
47.312767,-123.202846
47.312757,-123.202811
47.312751,-123.20278
47.312748,-123.202747
47.312749,-123.202709
47.312752,-123.202668
47.312751,-123.202623
47.312747,-123.202579
47.312743,-123.202539
47.312739,-123.202491
47.312735,-123.202437
47.312733,-123.202384
47.312733,-123.20233
47.312732,-123.202277
47.312729,-123.202227
47.312728,-123.202178
47.312725,-123.202127
47.312725,-123.202079
47.312726,-123.202028
47.31273,-123.201982
47.312733,-123.201934
47.312733,-123.201883
47.312733,-123.201837
47.312733,-123.201791
47.312733,-123.201743
47.312734,-123.201692
47.312736,-123.201644
47.312736,-123.20159
47.312736,-123.201537
47.312735,-123.201484
47.312732,-123.20143
47.31273,-123.201377
47.312733,-123.201323
47.312733,-123.20127
47.312733,-123.201217
47.312733,-123.201165
47.312733,-123.201117
47.312733,-123.201066
47.312732,-123.201018
47.312728,-123.200965
47.312725,-123.200911
47.312725,-123.200856
47.312726,-123.200798
47.312729,-123.200744
47.312729,-123.200688
47.31273,-123.200629
47.312733,-123.200573
47.312733,-123.200515
47.312733,-123.200459
47.312734,-123.200398
47.312736,-123.200339
47.312736,-123.200284
47.312736,-123.200225
47.312735,-123.200169
47.312733,-123.200111
47.312733,-123.200055
47.312733,-123.199994
47.312733,-123.19993
47.312732,-123.199864
47.312729,-123.199801
47.312729,-123.199732
47.312729,-123.199663
47.312729,-123.199595
47.312729,-123.199526
47.312729,-123.199457
47.31273,-123.199389
47.312733,-123.19932
47.312733,-123.199249
47.312733,-123.199172
47.312733,-123.199099
47.312733,-123.19903
47.312733,-123.198957
47.312732,-123.198883
47.312729,-123.198806
47.312728,-123.198731
47.312725,-123.198654
47.312725,-123.198577
47.312725,-123.198501
47.312724,-123.198425
47.312721,-123.198347
47.312721,-123.198265
47.312721,-123.198188
47.31272,-123.19811
47.312717,-123.198028
47.312717,-123.197954
47.312719,-123.197883
47.312721,-123.197807
47.312721,-123.19773
47.312721,-123.197655
47.31272,-123.197578
47.312717,-123.197505
47.312716,-123.197436
47.312712,-123.197357
47.31271,-123.197281
47.31271,-123.197207
47.31271,-123.197136
47.31271,-123.197059
47.31271,-123.196983
47.31271,-123.196909
47.31271,-123.196833
47.312711,-123.196757
47.312714,-123.196685
47.312713,-123.196609
47.31271,-123.196533
47.31271,-123.196459
47.31271,-123.19639
47.31271,-123.196321
47.31271,-123.196253
47.312709,-123.196184
47.312705,-123.196118
47.312702,-123.196054
47.312702,-123.195986
47.312702,-123.195917
47.312702,-123.195851
47.312701,-123.195787
47.312698,-123.195722
47.3127,-123.195658
47.312702,-123.195591
47.312701,-123.19553
47.312698,-123.195467
47.312698,-123.195401
47.312697,-123.195337
47.312695,-123.195271
47.312695,-123.195207
47.312693,-123.195141
47.312691,-123.19508
47.31269,-123.195019
47.312688,-123.194956
47.312691,-123.194889
47.312691,-123.194826
47.312691,-123.194762
47.312691,-123.194704
47.312691,-123.194638
47.312691,-123.194576
47.312691,-123.194516
47.312691,-123.194454
47.31269,-123.194393
47.312688,-123.194333
47.31269,-123.194272
47.312687,-123.194211
47.312687,-123.194149
47.312687,-123.194088
47.312687,-123.194027
47.312687,-123.193969
47.312687,-123.193913
47.312687,-123.193854
47.312687,-123.193798
47.312687,-123.193737
47.312687,-123.193674
47.312687,-123.193605
47.312687,-123.193536
47.312687,-123.193468
47.312687,-123.193399
47.312687,-123.193331
47.312687,-123.193263
47.312687,-123.193193
47.312687,-123.193125
47.312687,-123.193056
47.312687,-123.192987
47.312687,-123.192921
47.312687,-123.192858
47.312688,-123.192789
47.312691,-123.192725
47.312691,-123.192669
47.312692,-123.192608
47.312696,-123.192547
47.312698,-123.192488
47.312698,-123.192433
47.312698,-123.192374
47.312698,-123.192321
47.312698,-123.192267
47.3127,-123.192214
47.312702,-123.19216
47.312703,-123.192107
47.312707,-123.192051
47.31271,-123.19199
47.31271,-123.191929
47.312711,-123.191868
47.312714,-123.191807
47.312712,-123.191748
47.31271,-123.191693
47.31271,-123.191634
47.312711,-123.191576
47.312714,-123.191512
47.312715,-123.191456
47.312717,-123.191398
47.312719,-123.191344
47.312721,-123.191286
47.312722,-123.19122
47.312724,-123.191156
47.31272,-123.19109
47.312719,-123.191029
47.312722,-123.190965
47.312725,-123.190897
47.312725,-123.190831
47.312725,-123.190769
47.312726,-123.190706
47.31273,-123.190638
47.312733,-123.190571
47.312733,-123.190508
47.312732,-123.190441
47.312729,-123.190378
47.312729,-123.190309
47.312729,-123.190241
47.312729,-123.190174
47.312729,-123.190113
47.312729,-123.19005
47.312729,-123.189981
47.312729,-123.189913
47.312729,-123.189847
47.31273,-123.189785
47.312732,-123.189727
47.312729,-123.189673
47.312729,-123.189617
47.312729,-123.189557
47.312728,-123.189495
47.312725,-123.189434
47.312726,-123.189371
47.312729,-123.189302
47.312728,-123.189234
47.312724,-123.189165
47.312721,-123.189096
47.312722,-123.189028
47.312725,-123.188959
47.312725,-123.188893
47.312724,-123.188829
47.312719,-123.188761
47.312714,-123.188692
47.312714,-123.188624
47.312714,-123.188555
47.312714,-123.188486
47.312715,-123.18842
47.312717,-123.188356
47.312717,-123.18829
47.312717,-123.188227
47.312716,-123.18816
47.312712,-123.188099
47.31271,-123.188038
47.31271,-123.187975
47.31271,-123.187909
47.31271,-123.187845
47.31271,-123.187779
47.31271,-123.187715
47.31271,-123.187647
47.31271,-123.187581
47.31271,-123.187513
47.31271,-123.18744
47.31271,-123.187387
47.31271,-123.187324
47.312709,-123.187265
47.312705,-123.187199
47.312701,-123.187138
47.312698,-123.187077
47.312698,-123.187016
47.312698,-123.186955
47.312698,-123.186894
47.312698,-123.186835
47.312697,-123.186779
47.312695,-123.186718
47.312693,-123.186657
47.31269,-123.186594
47.312685,-123.186525
47.312676,-123.186459
47.312663,-123.186396
47.312648,-123.186327
47.312633,-123.186263
47.312616,-123.186209
47.312596,-123.186158
47.312572,-123.186113
47.312544,-123.186067
47.312514,-123.186024
47.312483,-123.185985
47.312451,-123.185949
47.312417,-123.185916
47.312381,-123.185883
47.312343,-123.18586
47.312307,-123.18584
47.312278,-123.185824
47.312249,-123.185811
47.312212,-123.185804
47.312171,-123.185796
47.312129,-123.185791
47.312084,-123.185791
47.31204,-123.185791
47.312004,-123.185791
47.311964,-123.185791
47.311915,-123.185791
47.311867,-123.185791
47.311827,-123.185791
47.311782,-123.185791
47.311734,-123.185791
47.311697,-123.185791
47.311651,-123.185791
47.311602,-123.185791
47.311555,-123.185793
47.311516,-123.185803
47.31147,-123.185816
47.311429,-123.185822
47.311385,-123.185819
47.311341,-123.185816
47.311298,-123.185822
47.311259,-123.185819
47.311215,-123.185814
47.311166,-123.185814
47.311124,-123.185814
47.311087,-123.185814
47.311044,-123.185814
47.310999,-123.185814
47.310954,-123.185814
47.310902,-123.185814
47.310856,-123.185814
47.310813,-123.185812
47.310765,-123.185806
47.310729,-123.185806
47.310687,-123.185806
47.310645,-123.185806
47.310603,-123.185804
47.31056,-123.185799
47.310517,-123.185799
47.310481,-123.185799
47.31044,-123.185799
47.310402,-123.185799
47.310362,-123.185799
47.310322,-123.185796
47.310282,-123.185791
47.310242,-123.185791
47.310203,-123.185791
47.310164,-123.185791
47.310122,-123.185791
47.31008,-123.185789
47.310038,-123.185783
47.309998,-123.185786
47.309958,-123.185789
47.309916,-123.185783
47.309874,-123.185783
47.309832,-123.185783
47.309791,-123.185783
47.309752,-123.185781
47.30971,-123.185776
47.309668,-123.185773
47.309627,-123.18577
47.30959,-123.185773
47.309555,-123.185768
47.309518,-123.185768
47.309484,-123.185768
47.309448,-123.185768
